brand,rating,review,date_experience
Temu,1,"J’ai commandé un tapis de marche qui est nul et maintenant que je demande le remboursement ils ne veulent pas me rembourser. Plus jamais je ne commanderais chez Temu.Pour répondre à votre question, je suis allé sur commandes retour/remboursement avant les 90 jours pour valider mon remboursement sur mon compte bancaire et bizarrement aujourd'hui j’ai une réponse sur mon compte client Temu que je n’ai,pas respecté les 90 jours Hallucinant!!! Cava être quoi votre réponse aujourd'hui ?  Et toujours pas d’appel de votre service comme je vous l’ai demandé. Je confirme NE COMMANDER PAS SUR TEMU DES ESCROS.",04 novembre 2024
Temu,1,"colis incomplet reçu ouvert temu refuse de me rembourser le sac a 26euros, ils se dégagent de toutes responsabilités et ne prends même pas la peine de contacter le transporteur alors que c'est au vendeur de faire une plainte! Message robotiser en boucle et mielleux au possible...personne ne vous écoute !!! A fuir en cas de problème ils ne vous aideront pas ! ils disent qu'ils remboursent en cas de problème c'est un gros mensonge réponse a temu je n'arrete pas de vous contactez tous les jours vous refusez toujours de me rembourser voilà!",21 novembre 2024
Temu,3,"J'ai commandé sur Tenu certains articles  : la qualité est  très aléatoire . Ce qui explique des prix aussi bas. J'ai acheté plusieurs eclairages solaires: ils marchent mal et s'arretent après 1h de lumière. Des sytèmes d'arrosage mis dans les pots qui se vident aussitôt..... et surtout des délais longs et aucune facon de les joindre sauf avec un IA qui ne sait dire qu'une chose : ""je n'ai pas compris votre question...."" Je peux dire que j'ai eu quelques articles satisfaisants, et à un prix très compétitif.Les commandes  concernées : #PO-069-13005531774074001.l’eclairage tient une bonne heure et s’eteintCde : #PO-069-13198814863994001 l’éclairage s’arrête très vite et ne tient pas des heures etc…..",23 septembre 2024
Temu,1,"Le pire site sur lequel j'ai acheté des choses !!! Rien n'est jamais la faute du site qui est pourtant ""maître d'oeuvre"" comme on dit légalement, tout est toujours de la faute des autres !!! On se croirait à la maternel, madame ce n'est pas moi c'est l'autre. Lamentable. Plus jamais de ma vie je ne ferai de commande sur ce site catastrophique.",19 novembre 2024
Temu,1,Catastrophique !!!!!Première commande sur ce site.Commande encaissée mais beaucoup trop de complications pour être livré. Non livré par ailleurs. Forte suspicion d’arnaque grossière !!!!!!! À fuir je pense.,26 novembre 2024
Temu,1,"Vous n envoyez pas en Polynésie française,  pourquoi ?",26 novembre 2024
Temu,1,"Produit qui ne correspond pas à la description: PAS REÇU LA TAILLE QUE J'AI PAYÉE POUR .Taille reçue trop petite! J'ai commandé 1,30 et non pas 1 mètre. Ce SITE N'EST PAS SÉRIEUX surtout que sur le site une image démontre le produit détaillé avec les mesures par des flèches; la réalité est tout autre.Au final produit cher plus de 90 $ alors que sur les autres sites le même produit est moins cher. L'emballage est médiocre le produit est tout tordu à son arrivée. TRÈS DÉCUE DE CE SITE !!!!",22 novembre 2024
Temu,1,"Bonjour,Voilà j'ai commandé sur temu et je n'ai rien reçu par contre ils ont pas oublié de débiter mon compte une arnaque parmi tant d'autres sur le net je le ferai plus confiance à ce genre de site",15 novembre 2024
Temu,1,Site à fuir on paye une livraison à domicile et il ne livré pas et ne rembourse pas une plainte collective est sur le point d être déposé,25 novembre 2024
Temu,1,Aucun colis livré par colis Privé Aucune nouvelle de TemuRienA fuir,19 novembre 2024
Temu,3,"Commandé plusieurs petites choses. Tout est de mauvaise qualité …pas cher pais fragile, comme un support de brosse à dents, clé de dentifrice, poubelle de cuisine livrée petit modèle 25cm. Plaque de plastique transparente munie de petites lumières pour lire un livre dans la pénombre, rudimentaire. Retourné tout ce qui était en textile. Remboursé! Merci à Temu pour sa réponse très professionnelle et les nombreux »kados » proposés pour entraîner une nouvelle commande! Le but n est pas de retourner tout ce qui est arrivé pour une vingtaine d euros. Tant pis. Je ne me laisserai plus prendre .",15 novembre 2024
Temu,3,1. Ras le bol des mails avec des cadeaux à l'appui qui poussent à la consommation 2. Depuis l'application je ne sais pas comment j'ai fait j'ai validé le paiement d'un panier3. Dans la minute j'ai annulé la commande et ils m'ont répondu qu'ils avaient pris en compte l'annulation 4. Pourquoi malgré l'annulation 3 articles du panier m'ont été envoyé dont 1 reçu ce jour ?!4. Pour éviter les mauvaises manipulation j'ai supprimé ma cb sur le site et tant pis si je devrais la remettre pour mes commandes à venir5. Les 5 euros offerts si la livraison n'arrive pas à son délais sont des AVOIRS et non un vrai remboursement JE NE SUIS PAS TRÈS CONTENTE même si il est vrai que l'on y trouve des choses intéressantes,20 novembre 2024
Temu,1,J'ai commandé des porte-clés et je ne les est pas reçus. Grosses arnaque  je suis déçue 😞 je déconseille d'aller sur temu...,01 novembre 2024
Temu,1,"j'ai passé une commande de plusieurs articles autour du 20 octobre, j'ai reçu en 2 colis, mais INCOMPLET car j'ai jamais reçu mon sac et le lot de 10 chaussettes, et vous avez annulé mon remboursement, c'est un vol. Je pense que l'achat en cours en ce moment sera mon dernier avec vous, c'est un manque de respect et de la foutaise, malgré mon ancienneté chez vous.",17 octobre 2024
Temu,1,Attention A ces escrot livré n importe où sauf à l adresse donné et ne rembourse pas   ali expresse amazone shein vende exactement les même produit et sont bcp plus sérieux,24 novembre 2024
Temu,1,"J étais très bon client mais aujourd’hui très très déçu de ce site suite à un retour d une montre qui m a été crédité, j en ai rachetée une sur Temu et finalement il m ont repris leur remboursement sur mon compte bancaire ! Donc j annule mon compte client et ma compagne va faire pareil . Je ne recommande pas Temu surtout leur SAV ! À BANIR",01 février 2024
Temu,2,Les commande tarde trop a arrivé,07 novembre 2024
Temu,1,"Bonjour, commande de 90 euros livrée à un voisin. Je ne retrouve pas le colis et Temu refuse de me rembourser. La communication avec le service client car les bots me répondent que la commande est livrée ! Elle est livrée, oui, mais à un inconnu. Je viens de recevoir un mail du service client, impossible de me rembourser... Pour vous répondre : commande PO-069-06080389801512303 livré à un voisin (donc un inconnu), vous avez fermé le ticket, j'en ai créé un nouveau. La procédure pour contacter le service client est fastidieuse. J'attends le remboursement et je modifierai l'avis.",23 novembre 2024
Temu,1,J'ai commandé plusieurs fois chez Temu mais je suis très déçu les photos sont truquées c'est de l'arnaque la taille des objets en photos les tissus la qualité c'est sur c'est pas cher mais tout est chinois termine Temu de plus leur politique est très agressive avec leurs cashback.,25 octobre 2024
Temu,1,"Plus jamais je commande sur ce site !!!!! 1 mois et demi  d attente pour un colis est toujours rien reçu!!!!! Service client qui sert a rien inexistant !!!!! il parle de mise à jour de la commande, je peux même pas me faire rembourser car tous les jours il faut une mise à jour !!!!!! mais le colis ne bouge pas!!!!! exprès pour pas que je me fasse rembourser après le délai de 15 jours!!!!!!!",23 novembre 2024
Temu,1,"Première commande sur ce site …. Et dernière ! J’ai voulu tester … !!! Sur la dizaine d’articles commandés, 7 ont été retournés ! Qualité plus que médiocre surtout les pulls. On dirait de la paille ! Et les finitions… parlons en !!! Bref site pas cher mais son concurrent bien connu propose des articles de meilleure qualité !",23 novembre 2024
Temu,1,"⚠️ grosse arnaque J'ai payé j'ai commandé un paquet il n'est jamais arrivé pas de nouvelles  ni remboursement, ce sont des arnaqueurs,plus jamais  .bon achat 5 euros  commande 61 eu ridicule  j ai payé  pour rien et aucun remboursement",22 novembre 2024
Temu,1,"TEMU proposait un bon de 20€ pour un achat de 50€ dans le cas où l'on recevait le colis dans un point de retrait , il devait me le transmettre dès le retrait du colis.Publicité mensongère je n'ai pas eu droit au bon , et quand je l'ai réclamé je suis tombé sur une intelligence artificielle qui m'a balladé. Je suis très déçu , je suis retourné chez Aliexpress où ce genre de déconvenu ne m'est jamais arrivée.",22 novembre 2024
Temu,2,"TEMU est un site où je commande très souvent et je suis assez rarement déçue. À chacune de mes commandes j'utilise le cashback TEMU proposé par iGraal.Les dernières commandes que j'ai effectuées en octobre novembre et même au mois de septembre aucun de mes cashback n'a été validée par TEMU et je ne parle pas de confirmer,  simplement de valider. Contrairement à SHEIN dont le cashback est validé deux heures après dans l'application, TEMU ne prend même plus la peine de valider de manière à ce que le cashback apparaisse sur l'application iGraal. Très décevant. Je ne peux nier qu'au début de mes premières commandes mes cashback ont été validés et confirmés. Mais maintenant ça n'est plus le cas. Dans ces conditions pourquoi TEMU propose des cashback avantageux sur iGraal. Finalement c'est de la poudre aux yeux je suis très très déçue.",24 octobre 2024
Temu,1,"tres insatisfait de la livraison de temu.j'ai regle 5,90 pour une livraison express mais celle ci arrive exactement comme si je n'avais pas paye pour etre livre en expres.je' contact temu qui ne tiennent pas compte de vos remontrance et ne repondent pas as vos questions mais completement a cote.impossible de se faire rembourser les frais de 5,90e soit sisant qu'il ne peuvent pas mais pour les prelever la ils peuvent a partir de ce jour j'eviterai de me servir chez eux",22 novembre 2024
Temu,1,"j'ai commandé des articles avec une livraison prévue à mon domicile.  En plus d'avoir 6 jours de retards,  celle-ci a été déposée dans un point relais à 10 kms de chez moi !!  Et je n'ai pas de voiture !C'est la 2eme fois que cela se produit avec TEMU alors que passe souvent des commandes chez le concurrent Aliexpress et que je n'ai jamais eu de soucis. Par conséquent, je ne passerai plus de commande chez Temu !!",22 novembre 2024
Temu,2,"J’ai commandé plusieurs articles pour la première fois mais le livreur ne veut pas me livrer à domicile, je ne peux pas aller les récupérer je suis seule et handicapée, je ne pourrai plus commander chez vous si les colis ne sont pas livrés chez moi. Je suis au Maroc à Essaouira et je vous conseille de choisir un autre transporteur qui serait plus fiable et polis avec les clients.",22 novembre 2024
Temu,2,"J'ai acheté de nombreux produits sur Temu et je dois dire que 50% des produits m'ont satisfaits.  Pour l'autre moitié, il s'agissait surtout de mauvaises tailles et/ou d'une faible qualité.  Ce qui me dérange beaucoup par contre, c'est que les prix changent continuellement sur le site. Tu mets certains items dans ton panier et lorsque tu reviens quelques jours plus tard pour passer la commande, certains articles ont augmenté de prix sous prétexte que le produit est presque épuisé. 10$ de plus sur un manteau d'hiver et même chose pour une écharpe et c'est chose courante chez TEMU. Je trouve cela totalement inacceptable car lorsque je vais dans un magasin réel, tous les produits sont au même prix jusqu'au dernier item disponible.  Alors, je ne vois pas pourquoi TEMU agit autrement.  J'ai acheté un manteau vert livré le 27 oct dernier 2024 à 30.86$CAD et j'ai commandé le même manteau une 2e fois le 21 novembre 24 mais cette fois-ci, il est à 41,54$CAD.  J'ai des captures d'écran de mes achats mais il ne semble pas possible d'inclure des photos ici.Ce qui me choque davantage, ce sont les multiples offres de cadeaux gratuits que tu reçois. On utilise une stratégie marketing du genre 'Désolé, nous sommes en retard (sur la livraison)' et pour compenser cet inconvénient, on t'offre des cadeaux gratuits. Tu prends donc le temps de choisir tes cadeaux supposément gratuits pour te rendre compte à la fin que tu dois acheter 6 produits additionnels pour y avoir droit.  On ne te le dit pas AVANT de choisir tes cadeaux bien entendu. Et on en rajoute en t'offrant 100$ de coupons.  Tu commences à choisir des items pour ensuite t'apercevoir qu'ils ont été tout simplement ajoutés à ton panier régulier et il n'y a plus aucun signe des 100$ de coupons.  Je considère ces pratiques commerciales d'arnaques envers les clients.",20 novembre 2024
